,0
11395,1
11396,1
11397,1
11398,1
11399,0
11400,2
11401,1
11402,0
11403,0
11404,0
11405,2
11406,1
11407,2
11408,4
11409,1
11410,1
11411,2
11412,0
11413,0
11414,2
11415,2
11416,2
11417,2
11418,0
11419,1
11420,1
11421,1
11422,1
11423,0
11424,1
11425,1
11426,1
11427,2
11428,2
11429,0
11430,2
11431,1
11432,1
11433,2
11434,0
11435,1
11436,1
11437,1
11438,2
11439,1
11440,1
11441,1
11442,2
11443,0
11444,0
11445,0
11446,1
11447,0
11448,3
11449,1
11450,0
11451,2
11452,1
11453,1
11454,3
11455,2
11456,3
11457,1
11458,0
11459,2
11460,1
11461,2
11462,0
11463,1
11464,2
11465,4
11466,0
11467,1
11468,1
11469,0
11470,1
11471,4
11472,0
11473,1
11474,1
11475,1
11476,1
11477,2
11478,1
11479,2
11480,0
11481,0
11482,0
11483,1
11484,1
11485,3
11486,1
11487,2
11488,0
11489,1
11490,0
11491,1
11492,2
11493,0
11494,1
11495,1
11496,2
11497,2
11498,0
11499,2
11500,1
11501,1
11502,3
11503,0
11504,3
11505,2
11506,1
11507,2
11508,1
11509,2
11510,0
11511,2
11512,1
11513,3
11514,4
11515,1
11516,3
11517,1
11518,2
11519,4
11520,3
11521,1
11522,1
11523,1
11524,1
11525,0
11526,1
11527,2
11528,1
11529,1
11530,2
11531,0
11532,0
11533,1
11534,3
11535,0
11536,0
11537,4
11538,0
11539,1
11540,2
11541,2
11542,2
11543,1
11544,1
11545,0
11546,0
11547,1
11548,1
11549,1
11550,0
11551,1
11552,1
11553,1
11554,3
11555,1
11556,0
11557,3
11558,4
11559,0
11560,1
11561,1
11562,1
11563,0
11564,2
11565,3
11566,1
11567,2
11568,3
11569,1
11570,1
11571,2
11572,2
11573,1
11574,2
11575,6
11576,3
11577,0
11578,1
11579,1
11580,1
11581,0
11582,0
11583,0
11584,1
11585,0
11586,0
11587,4
11588,0
11589,0
11590,0
11591,3
11592,3
11593,1
11594,0
11595,1
11596,2
11597,0
11598,2
11599,1
11600,1
11601,1
11602,1
11603,2
11604,2
11605,4
11606,2
11607,3
11608,0
11609,1
11610,7
11611,1
11612,2
11613,2
11614,0
11615,2
11616,1
11617,1
11618,2
11619,2
11620,2
11621,1
11622,3
11623,1
11624,0
11625,0
11626,2
11627,1
11628,0
11629,2
11630,1
11631,4
11632,3
11633,2
11634,0
11635,1
11636,0
11637,0
11638,1
11639,2
11640,2
11641,2
11642,1
11643,1
11644,0
11645,2
11646,1
11647,1
11648,1
11649,0
11650,2
11651,2
11652,2
11653,0
11654,1
11655,1
11656,2
11657,0
11658,2
11659,2
11660,2
11661,2
11662,4
11663,3
11664,3
11665,1
11666,2
11667,2
11668,3
11669,2
11670,2
11671,1
11672,1
11673,2
11674,1
11675,0
11676,2
11677,0
11678,1
11679,4
11680,0
11681,0
11682,0
11683,1
11684,1
11685,0
11686,2
11687,1
11688,1
11689,0
11690,2
11691,2
11692,3
11693,0
11694,1
11695,2
11696,1
11697,2
11698,3
11699,3
11700,1
11701,3
11702,1
11703,0
11704,3
11705,0
11706,4
11707,2
11708,1
11709,0
11710,1
11711,0
11712,1
11713,0
11714,2
11715,1
11716,1
11717,0
11718,2
11719,1
11720,1
11721,0
11722,2
11723,0
11724,3
11725,3
11726,0
11727,1
11728,0
11729,1
11730,2
11731,2
11732,6
11733,3
11734,1
11735,0
11736,0
11737,3
11738,0
11739,2
11740,4
11741,1
11742,1
11743,0
11744,2
11745,0
11746,3
11747,1
11748,3
11749,0
11750,1
11751,2
11752,0
11753,3
11754,3
11755,2
11756,0
11757,0
11758,2
11759,4
11760,2
11761,1
11762,4
11763,1
11764,1
11765,2
11766,0
11767,1
11768,0
11769,0
11770,0
11771,1
11772,1
11773,0
11774,1
11775,3
11776,2
11777,0
11778,1
11779,0
11780,1
11781,1
11782,1
11783,1
11784,1
11785,0
11786,0
11787,2
11788,4
11789,1
11790,2
11791,1
11792,0
11793,3
11794,0
11795,1
11796,1
11797,0
11798,0
11799,3
11800,0
11801,1
11802,2
11803,3
11804,1
11805,3
11806,1
11807,1
11808,1
11809,2
11810,0
11811,0
11812,0
11813,3
11814,4
11815,0
11816,2
11817,3
11818,3
11819,1
11820,0
11821,4
11822,2
11823,2
11824,1
11825,2
11826,1
11827,1
11828,4
11829,2
11830,2
11831,1
11832,3
11833,0
11834,2
11835,1
11836,3
11837,2
11838,1
11839,0
11840,2
11841,0
11842,2
11843,0
11844,1
11845,3
11846,4
11847,2
11848,3
11849,1
11850,0
11851,3
11852,1
11853,2
11854,1
11855,1
11856,1
11857,1
11858,0
11859,3
11860,1
11861,0
11862,2
11863,0
11864,1
11865,0
11866,0
11867,0
11868,0
11869,2
11870,2
11871,1
11872,0
11873,0
11874,2
11875,1
11876,1
11877,3
11878,0
11879,1
11880,4
11881,1
11882,2
11883,2
11884,2
11885,0
11886,0
11887,1
11888,2
11889,1
11890,2
11891,1
11892,1
11893,1
11894,1
11895,1
11896,2
11897,2
11898,2
11899,1
11900,3
11901,0
11902,0
11903,2
11904,1
11905,1
11906,0
11907,0
11908,0
11909,2
11910,0
11911,1
11912,0
11913,2
11914,2
11915,0
11916,2
11917,1
11918,1
11919,1
11920,4
11921,2
11922,3
11923,0
11924,2
11925,2
11926,2
11927,1
11928,0
11929,0
11930,0
11931,0
11932,1
11933,0
11934,1
11935,1
11936,1
11937,1
11938,4
11939,1
11940,0
11941,0
11942,1
11943,1
11944,4
11945,3
11946,1
11947,2
11948,1
11949,3
11950,1
11951,2
11952,1
11953,3
11954,1
11955,1
11956,1
11957,1
11958,3
11959,0
11960,3
11961,1
11962,0
11963,0
11964,1
11965,0
11966,1
11967,1
11968,1
11969,2
11970,1
11971,1
11972,1
11973,1
11974,1
11975,1
11976,1
11977,1
11978,0
11979,2
11980,0
11981,2
11982,1
11983,2
11984,0
11985,0
11986,1
11987,1
11988,2
11989,2
11990,1
11991,2
11992,1
11993,2
11994,2
11995,2
11996,2
11997,0
11998,0
11999,1
12000,1
12001,2
12002,3
12003,0
12004,3
12005,1
12006,2
12007,2
12008,3
12009,2
12010,1
12011,0
12012,0
12013,4
12014,3
12015,0
12016,3
12017,0
12018,3
12019,2
12020,1
12021,0
12022,1
12023,2
12024,3
12025,1
12026,0
12027,1
12028,1
12029,1
12030,1
12031,0
12032,1
12033,0
12034,0
12035,1
12036,1
12037,2
12038,0
12039,4
12040,1
12041,1
12042,1
12043,2
12044,2
12045,1
12046,2
12047,1
12048,1
12049,2
12050,2
12051,0
12052,1
12053,1
12054,0
12055,2
12056,2
12057,3
12058,1
12059,1
12060,1
12061,3
12062,1
12063,0
12064,1
12065,0
12066,1
12067,2
12068,0
12069,0
12070,2
12071,2
12072,2
12073,1
12074,0
12075,2
12076,3
12077,3
12078,2
12079,0
12080,2
12081,3
12082,2
12083,1
12084,0
12085,1
12086,3
12087,1
12088,1
12089,3
12090,2
12091,1
12092,1
12093,1
12094,1
12095,1
12096,0
12097,2
12098,2
12099,2
12100,3
12101,2
12102,2
12103,1
12104,2
12105,0
12106,1
12107,0
12108,1
12109,2
12110,3
12111,1
12112,1
12113,1
12114,2
12115,2
12116,2
12117,1
12118,1
12119,1
12120,2
12121,2
12122,0
12123,2
12124,3
12125,2
12126,1
12127,3
12128,0
12129,2
12130,3
12131,1
12132,2
12133,0
12134,0
12135,2
12136,1
12137,1
12138,1
12139,1
12140,0
12141,2
12142,1
12143,0
12144,1
12145,2
12146,0
12147,0
12148,2
12149,1
12150,0
12151,0
12152,2
12153,0
12154,2
12155,2
12156,2
12157,0
12158,2
12159,2
12160,0
12161,1
12162,2
12163,2
12164,2
12165,2
12166,1
12167,3
12168,3
12169,1
12170,1
12171,0
12172,1
12173,0
12174,2
12175,2
12176,1
12177,1
12178,1
12179,2
12180,1
12181,1
12182,2
12183,1
12184,0
12185,1
12186,3
12187,3
12188,1
12189,1
12190,2
12191,4
12192,0
12193,4
12194,2
12195,2
12196,1
12197,2
12198,1
12199,0
12200,1
12201,3
12202,0
12203,0
12204,1
12205,0
12206,2
12207,1
12208,3
12209,2
12210,2
12211,1
12212,1
12213,2
12214,0
12215,2
12216,2
12217,0
12218,1
12219,0
12220,1
12221,0
12222,1
12223,1
12224,1
12225,1
12226,0
12227,3
12228,1
12229,1
12230,2
12231,0
12232,1
12233,2
12234,0
12235,2
12236,3
12237,1
12238,0
12239,0
12240,2
12241,4
12242,2
12243,1
12244,1
12245,1
12246,1
12247,0
12248,0
12249,2
12250,2
12251,1
12252,0
12253,1
12254,0
12255,0
12256,0
12257,2
12258,1
12259,2
12260,3
12261,1
12262,2
12263,2
12264,1
12265,1
12266,2
12267,1
12268,1
12269,2
12270,3
12271,1
12272,1
12273,3
12274,1
12275,0
12276,0
12277,1
12278,1
12279,1
12280,2
12281,2
12282,0
12283,1
12284,2
12285,1
12286,0
12287,2
12288,0
12289,2
12290,0
12291,0
12292,2
12293,1
12294,0
12295,1
12296,3
12297,3
12298,1
12299,2
12300,0
12301,2
12302,0
12303,1
12304,2
12305,1
12306,3
12307,2
12308,1
12309,1
12310,2
12311,1
12312,0
12313,0
12314,0
12315,3
12316,4
12317,0
12318,1
12319,1
12320,0
12321,1
12322,0
12323,2
12324,2
12325,1
12326,0
12327,3
12328,0
12329,0
12330,1
12331,1
12332,3
12333,0
12334,2
12335,1
12336,1
12337,2
12338,2
12339,0
12340,0
12341,0
12342,1
12343,0
12344,1
12345,2
12346,1
12347,3
12348,1
12349,1
12350,2
12351,1
12352,1
12353,3
12354,3
12355,2
12356,0
12357,0
12358,1
12359,1
12360,0
12361,2
12362,1
12363,1
12364,2
12365,1
12366,2
12367,2
12368,5
12369,2
12370,2
12371,1
12372,0
12373,1
12374,2
12375,1
12376,3
12377,4
12378,2
12379,1
12380,0
12381,2
12382,0
12383,0
12384,2
12385,0
12386,3
12387,0
12388,0
12389,3
12390,1
12391,1
12392,0
12393,3
12394,2
12395,3
12396,0
12397,1
12398,3
12399,2
12400,0
12401,1
12402,4
12403,0
12404,2
12405,3
12406,1
12407,0
12408,2
12409,2
12410,4
12411,2
12412,2
12413,5
12414,3
12415,3
12416,0
12417,3
12418,1
12419,3
12420,1
12421,0
12422,3
12423,3
12424,1
12425,2
12426,2
12427,2
12428,1
12429,0
12430,2
12431,2
12432,1
12433,1
12434,1
12435,2
12436,2
12437,1
12438,1
12439,2
12440,1
12441,2
12442,0
12443,1
12444,2
12445,2
12446,2
12447,2
12448,2
12449,2
12450,0
12451,3
12452,2
12453,3
12454,4
12455,1
12456,1
12457,0
12458,0
12459,0
12460,2
12461,1
12462,0
12463,1
12464,1
12465,1
12466,0
12467,1
12468,1
12469,2
12470,0
12471,3
12472,1
12473,0
12474,0
12475,0
12476,1
12477,0
12478,0
12479,0
12480,3
12481,1
12482,1
12483,3
12484,1
12485,3
12486,1
12487,0
12488,4
12489,1
12490,3
12491,3
12492,3
12493,1
12494,3
12495,0
12496,0
12497,1
12498,0
12499,1
12500,3
12501,0
12502,0
12503,0
12504,0
12505,0
12506,1
12507,2
12508,0
12509,4
12510,1
12511,2
12512,2
12513,1
12514,3
12515,0
12516,3
12517,2
12518,3
12519,0
12520,0
12521,3
12522,1
12523,1
12524,1
12525,2
12526,2
12527,1
12528,1
12529,1
12530,0
12531,1
12532,1
12533,1
12534,1
12535,1
12536,3
12537,3
12538,5
12539,2
12540,1
12541,1
12542,1
12543,2
12544,1
12545,0
12546,3
12547,0
12548,0
12549,0
12550,1
12551,2
12552,1
12553,2
12554,1
12555,0
12556,1
12557,1
12558,2
12559,1
12560,1
12561,1
12562,1
12563,1
12564,1
12565,0
12566,2
12567,3
12568,1
12569,2
12570,0
12571,1
12572,3
12573,0
12574,1
12575,1
12576,1
12577,2
12578,0
12579,1
12580,3
12581,0
12582,1
12583,0
12584,4
12585,2
12586,2
12587,0
12588,0
12589,1
12590,2
12591,0
12592,1
12593,3
12594,2
12595,4
12596,1
12597,2
12598,3
12599,1
12600,1
12601,1
12602,3
12603,1
12604,2
12605,5
12606,2
12607,1
12608,1
12609,1
12610,1
12611,3
12612,2
12613,1
12614,0
12615,1
12616,1
12617,5
12618,2
12619,0
12620,0
12621,1
12622,3
12623,1
12624,2
12625,3
12626,0
12627,0
12628,1
12629,1
12630,2
12631,3
12632,3
12633,1
12634,2
12635,1
12636,1
12637,1
12638,3
12639,3
12640,2
12641,4
12642,0
12643,3
12644,1
12645,1
12646,1
12647,4
12648,1
12649,2
12650,2
12651,1
12652,4
12653,2
12654,2
12655,1
12656,2
12657,1
12658,0
12659,3
12660,1
12661,1
12662,2
12663,0
12664,2
12665,3
12666,1
12667,1
12668,2
12669,0
12670,0
12671,3
12672,2
12673,2
12674,2
12675,1
12676,1
12677,0
12678,2
12679,1
12680,0
12681,1
12682,0
12683,1
12684,1
12685,0
12686,0
12687,3
12688,0
12689,2
12690,0
12691,4
12692,1
12693,2
12694,1
12695,2
12696,0
12697,0
12698,1
12699,3
12700,1
12701,2
12702,4
12703,0
12704,0
12705,2
12706,0
12707,1
12708,2
12709,0
12710,1
12711,1
12712,2
12713,1
12714,3
12715,0
12716,1
12717,0
12718,1
12719,1
12720,1
12721,0
12722,3
12723,0
12724,1
12725,1
12726,2
12727,0
12728,4
12729,3
12730,2
12731,3
12732,0
12733,2
12734,4
12735,0
12736,0
12737,1
12738,1
12739,1
12740,1
12741,0
12742,2
12743,0
12744,1
12745,1
12746,1
12747,2
12748,2
12749,2
12750,0
12751,2
12752,0
12753,2
12754,0
12755,1
12756,2
12757,1
12758,2
12759,4
12760,4
12761,0
12762,2
12763,0
12764,2
12765,2
12766,0
12767,3
12768,1
12769,0
12770,2
12771,2
12772,1
12773,1
12774,1
12775,1
12776,0
12777,1
12778,3
12779,1
12780,0
12781,1
12782,2
12783,3
12784,3
12785,1
12786,2
12787,3
12788,2
12789,1
12790,2
12791,2
12792,0
12793,3
12794,1
12795,2
12796,1
12797,5
12798,1
12799,2
12800,0
12801,4
12802,1
12803,0
12804,1
12805,3
12806,1
12807,0
12808,2
12809,1
12810,1
12811,1
12812,5
12813,2
12814,1
12815,2
12816,4
12817,2
12818,1
12819,1
12820,2
12821,4
12822,3
12823,0
12824,0
12825,1
12826,2
12827,0
12828,1
12829,1
12830,1
12831,1
12832,0
12833,2
12834,1
12835,1
12836,1
12837,1
12838,3
12839,0
12840,3
12841,1
12842,2
12843,1
12844,2
12845,2
12846,0
12847,2
12848,0
12849,3
12850,2
12851,0
12852,1
12853,2
12854,1
12855,0
12856,2
12857,3
12858,1
12859,2
12860,2
12861,3
12862,1
12863,1
12864,1
12865,1
12866,0
12867,2
12868,0
12869,1
12870,4
12871,1
12872,2
12873,3
12874,2
12875,1
12876,0
12877,3
12878,0
12879,1
12880,1
12881,1
12882,4
12883,0
12884,0
12885,2
12886,0
12887,2
12888,1
12889,2
12890,1
12891,1
12892,1
12893,4
12894,0
12895,1
12896,0
12897,2
12898,1
12899,3
12900,2
12901,1
12902,0
12903,2
12904,5
12905,0
12906,0
12907,2
12908,4
12909,0
12910,0
12911,0
12912,0
12913,4
12914,1
12915,1
12916,0
12917,1
12918,4
12919,2
12920,2
12921,1
12922,3
12923,1
12924,1
12925,4
12926,1
12927,0
12928,0
12929,2
12930,6
12931,2
12932,1
12933,2
12934,2
12935,1
12936,4
12937,1
12938,0
12939,0
12940,1
12941,1
12942,2
12943,2
12944,2
12945,1
12946,1
12947,1
12948,2
12949,3
12950,3
12951,1
12952,0
12953,0
12954,2
12955,1
12956,3
12957,1
12958,0
12959,2
12960,3
12961,1
12962,0
12963,2
12964,2
12965,1
12966,1
12967,0
12968,1
12969,2
12970,3
12971,1
12972,3
12973,1
12974,1
12975,2
12976,3
12977,0
12978,1
12979,2
12980,3
12981,2
12982,2
12983,0
12984,0
12985,0
12986,1
12987,0
12988,5
12989,0
12990,1
12991,0
12992,2
12993,1
12994,3
12995,2
12996,0
12997,0
12998,2
12999,2
13000,2
13001,1
13002,0
13003,1
13004,0
13005,0
13006,1
13007,1
13008,2
13009,3
13010,1
13011,2
13012,2
13013,0
13014,0
13015,2
13016,1
13017,2
13018,3
13019,2
13020,3
13021,3
13022,0
13023,0
13024,1
13025,2
13026,1
13027,1
13028,2
13029,0
13030,0
13031,2
13032,1
13033,1
13034,2
13035,0
13036,1
13037,0
13038,4
13039,1
13040,3
13041,2
13042,0
13043,0
13044,1
13045,5
13046,0
13047,2
13048,1
13049,0
13050,1
13051,2
13052,0
13053,1
13054,1
13055,2
13056,1
13057,1
13058,0
13059,0
13060,0
13061,1
13062,1
13063,1
13064,1
13065,2
13066,4
13067,1
13068,0
13069,0
13070,2
13071,0
13072,2
13073,2
13074,2
13075,2
13076,2
13077,1
13078,3
13079,3
13080,1
13081,2
13082,0
13083,1
13084,3
13085,3
13086,2
13087,0
13088,1
13089,1
13090,2
13091,2
13092,0
13093,1
13094,2
13095,2
13096,2
13097,2
13098,1
13099,1
13100,1
13101,2
13102,0
13103,1
13104,0
13105,1
13106,0
13107,1
13108,1
13109,1
13110,1
13111,1
13112,2
13113,3
13114,0
13115,1
13116,1
13117,1
13118,1
13119,1
13120,1
13121,1
13122,0
13123,1
13124,1
13125,2
13126,0
13127,3
13128,3
13129,0
13130,0
13131,3
13132,2
13133,3
13134,1
13135,3
13136,1
13137,0
13138,1
13139,2
13140,1
13141,1
13142,1
13143,3
13144,1
13145,1
13146,2
13147,0
13148,2
13149,2
13150,2
13151,1
13152,1
13153,0
13154,0
13155,0
13156,3
13157,1
13158,1
13159,1
13160,0
13161,3
13162,3
13163,1
13164,2
13165,1
13166,1
13167,0
13168,3
13169,5
13170,2
13171,0
13172,0
13173,0
13174,0
13175,4
13176,2
13177,1
13178,2
13179,1
13180,2
13181,2
13182,2
13183,1
13184,1
13185,0
13186,0
13187,0
13188,1
13189,0
13190,2
13191,3
13192,2
13193,1
13194,1
13195,3
13196,0
13197,1
13198,0
13199,2
13200,1
13201,0
13202,1
13203,1
13204,2
13205,2
13206,3
13207,1
13208,0
13209,0
13210,2
13211,2
13212,2
13213,0
13214,1
13215,0
13216,0
13217,0
13218,2
13219,3
13220,2
13221,0
13222,1
13223,2
13224,2
13225,0
13226,1
13227,0
13228,2
13229,1
13230,3
13231,0
13232,2
13233,0
13234,3
13235,0
13236,2
13237,0
13238,5
13239,0
13240,1
13241,1
13242,2
13243,2
13244,0
13245,2
13246,3
13247,2
13248,5
13249,1
13250,1
13251,2
13252,1
13253,1
13254,1
13255,1
13256,1
13257,2
13258,3
13259,6
13260,1
13261,1
13262,3
13263,2
13264,3
13265,0
13266,1
13267,0
13268,2
13269,1
13270,3
13271,3
13272,4
13273,3
13274,1
13275,2
13276,3
13277,1
13278,1
13279,0
13280,2
13281,2
13282,3
13283,2
13284,1
13285,0
13286,0
13287,0
13288,2
13289,1
13290,0
13291,1
13292,4
13293,1
13294,2
13295,0
13296,1
13297,1
13298,1
13299,0
13300,2
13301,0
13302,2
13303,0
13304,1
13305,1
13306,4
13307,2
13308,0
13309,3
13310,1
13311,2
13312,4
13313,1
13314,0
13315,0
13316,2
13317,0
13318,1
13319,0
13320,1
13321,2
13322,2
13323,2
13324,1
13325,1
13326,2
13327,2
13328,3
13329,1
13330,1
13331,1
13332,0
13333,1
13334,1
13335,1
13336,2
13337,2
13338,2
13339,0
13340,0
13341,1
13342,1
13343,2
13344,2
13345,1
13346,1
13347,0
13348,0
13349,3
13350,1
13351,3
13352,3
13353,1
13354,1
13355,2
13356,1
13357,0
13358,3
13359,1
13360,0
13361,0
13362,0
13363,1
13364,3
13365,3
13366,0
13367,2
13368,1
13369,2
13370,1
13371,1
13372,2
13373,1
13374,2
13375,1
13376,2
13377,2
13378,0
13379,1
13380,2
13381,3
13382,1
13383,0
13384,0
13385,3
13386,1
13387,3
13388,2
13389,1
13390,3
13391,0
13392,1
13393,0
13394,0
13395,3
13396,3
13397,2
13398,0
13399,0
13400,3
13401,1
13402,1
13403,1
13404,1
13405,2
13406,2
13407,1
13408,1
13409,2
13410,0
13411,0
13412,0
13413,1
13414,3
13415,0
13416,1
13417,3
13418,2
13419,3
13420,1
13421,1
13422,0
13423,2
13424,2
13425,0
13426,1
13427,2
13428,1
13429,1
13430,1
13431,0
13432,1
13433,2
13434,2
13435,1
13436,2
13437,1
13438,2
13439,0
13440,2
13441,1
13442,2
13443,0
13444,3
13445,1
13446,4
13447,1
13448,2
13449,0
13450,2
13451,1
13452,1
13453,1
13454,4
13455,2
13456,1
13457,0
13458,0
13459,3
13460,2
13461,2
13462,1
13463,1
13464,1
13465,2
13466,2
13467,1
13468,2
13469,1
13470,0
13471,1
13472,0
13473,2
13474,1
13475,1
13476,0
13477,1
13478,2
13479,1
13480,1
13481,1
13482,0
13483,4
13484,0
13485,1
13486,1
13487,0
13488,1
13489,2
13490,1
13491,2
13492,3
13493,0
13494,2
13495,0
13496,1
13497,1
13498,1
13499,1
13500,0
13501,0
13502,1
13503,1
13504,1
13505,1
13506,1
13507,2
13508,1
13509,1
13510,0
13511,1
13512,1
13513,1
13514,2
13515,2
13516,0
13517,0
13518,1
13519,1
13520,2
13521,1
13522,1
13523,1
13524,1
13525,0
13526,1
13527,1
13528,0
13529,0
13530,3
13531,1
13532,0
13533,0
13534,3
13535,4
13536,1
13537,0
13538,2
13539,2
13540,0
13541,1
13542,0
13543,0
13544,0
13545,1
13546,1
13547,0
13548,2
13549,2
13550,2
13551,0
13552,0
13553,0
13554,0
13555,0
13556,0
13557,1
13558,1
13559,0
13560,0
13561,0
13562,2
13563,1
13564,1
13565,1
13566,3
13567,1
13568,0
13569,0
13570,2
13571,0
13572,3
13573,0
13574,1
13575,0
13576,0
13577,2
13578,0
13579,0
13580,0
13581,1
13582,0
13583,1
13584,1
13585,0
13586,0
13587,0
13588,3
13589,1
13590,1
13591,2
13592,2
13593,3
13594,0
13595,1
13596,0
13597,3
13598,0
13599,0
13600,1
13601,0
13602,0
13603,1
13604,1
13605,0
13606,0
13607,0
13608,0
13609,0
13610,1
13611,0
13612,1
13613,1
13614,0
13615,2
13616,1
13617,2
13618,1
13619,1
13620,0
13621,2
13622,0
13623,1
13624,0
13625,1
13626,0
13627,0
13628,1
13629,0
13630,0
13631,1
13632,1
13633,1
13634,0
13635,0
13636,2
13637,1
13638,3
13639,0
13640,0
13641,0
13642,1
13643,0
13644,1
13645,0
13646,0
13647,0
13648,0
13649,0
13650,0
13651,0
13652,0
13653,2
13654,0
13655,0
13656,2
13657,0
13658,1
13659,1
13660,3
13661,1
13662,1
13663,0
13664,1
13665,0
13666,0
13667,0
13668,2
13669,0
13670,0
13671,1
13672,0
13673,1
13674,0
13675,0
13676,0
13677,0
13678,1
13679,0
13680,0
13681,0
13682,2
13683,1
13684,3
13685,0
13686,1
13687,1
13688,0
13689,0
13690,1
13691,1
13692,2
13693,1
13694,0
13695,0
13696,0
13697,0
13698,1
13699,0
13700,0
13701,0
13702,0
13703,1
13704,1
13705,0
13706,1
13707,0
13708,0
13709,1
13710,2
13711,0
13712,0
13713,0
13714,0
13715,0
13716,0
13717,0
13718,4
13719,0
13720,0
13721,2
13722,1
13723,0
13724,0
13725,1
13726,0
13727,0
13728,0
13729,4
13730,0
13731,0
13732,0
13733,0
13734,0
13735,1
13736,0
13737,2
13738,0
13739,0
13740,0
13741,0
13742,0
13743,0
13744,0
13745,0
13746,0
13747,0
13748,0
13749,1
13750,0
13751,0
13752,0
13753,3
13754,0
13755,0
13756,0
13757,0
13758,3
13759,1
13760,0
13761,0
13762,0
13763,3
13764,0
13765,0
13766,1
13767,0
13768,0
13769,0
13770,1
13771,0
13772,0
13773,0
13774,1
13775,0
13776,1
13777,1
13778,0
13779,0
13780,1
13781,2
13782,0
13783,0
13784,0
13785,1
13786,1
13787,3
13788,1
13789,1
13790,1
13791,0
13792,0
13793,1
13794,1
13795,4
13796,1
13797,0
13798,0
13799,0
13800,1
13801,1
13802,1
13803,0
13804,0
13805,3
13806,0
13807,0
13808,3
13809,0
13810,0
13811,1
13812,2
13813,1
13814,0
13815,4
13816,0
13817,0
13818,0
13819,0
13820,0
13821,0
13822,3
13823,0
13824,3
13825,0
13826,2
13827,0
13828,2
13829,0
13830,1
13831,0
13832,0
13833,0
13834,0
13835,0
13836,0
13837,1
13838,1
13839,1
13840,1
13841,1
13842,2
13843,1
13844,0
13845,0
13846,2
13847,1
13848,0
13849,0
13850,0
13851,1
13852,0
13853,1
13854,1
13855,0
13856,1
13857,0
13858,1
13859,0
13860,1
13861,0
13862,0
13863,0
13864,0
13865,0
13866,1
13867,1
13868,0
13869,1
13870,0
13871,0
13872,0
13873,0
13874,0
13875,3
13876,0
13877,0
13878,1
13879,0
13880,0
13881,1
13882,0
13883,0
13884,0
13885,0
13886,1
13887,2
13888,2
13889,2
13890,3
13891,1
13892,0
13893,0
13894,4
13895,0
13896,0
13897,1
13898,1
13899,2
13900,1
13901,0
13902,1
13903,0
13904,0
13905,0
13906,0
13907,1
13908,0
13909,0
13910,2
13911,0
13912,0
13913,3
13914,0
13915,1
13916,0
13917,1
13918,0
13919,0
13920,0
13921,2
13922,0
13923,0
13924,0
13925,1
13926,1
13927,0
13928,2
13929,0
13930,1
13931,0
13932,0
13933,0
13934,2
13935,0
13936,0
13937,0
13938,0
13939,0
13940,2
13941,0
13942,0
13943,0
13944,0
13945,0
13946,0
13947,0
13948,3
13949,0
13950,1
13951,1
13952,1
13953,0
13954,2
13955,1
13956,0
13957,0
13958,0
13959,3
13960,0
13961,0
13962,0
13963,0
13964,1
13965,1
13966,0
13967,0
13968,0
13969,0
13970,2
13971,1
13972,1
13973,1
13974,1
13975,0
13976,1
13977,0
13978,1
13979,1
13980,0
13981,2
13982,2
13983,1
13984,1
13985,1
13986,0
13987,0
13988,1
13989,1
13990,1
13991,0
13992,0
13993,2
13994,2
13995,1
13996,0
13997,0
13998,1
13999,0
14000,0
14001,0
14002,1
14003,0
14004,1
14005,0
14006,0
14007,0
14008,1
14009,0
14010,1
14011,0
14012,0
14013,2
14014,5
14015,1
14016,0
14017,0
14018,0
14019,1
14020,0
14021,0
14022,0
14023,0
14024,0
14025,0
14026,0
14027,1
14028,0
14029,0
14030,0
14031,0
14032,0
14033,0
14034,0
14035,0
14036,0
14037,0
14038,0
14039,1
14040,0
14041,0
14042,0
14043,2
14044,0
14045,0
14046,1
14047,0
14048,2
14049,1
14050,1
14051,0
14052,0
14053,0
14054,1
14055,0
14056,0
14057,2
14058,6
14059,1
14060,1
14061,0
14062,0
14063,2
14064,1
14065,1
14066,1
14067,0
14068,1
14069,3
14070,2
14071,3
14072,0
14073,0
14074,0
14075,0
14076,0
14077,0
14078,1
14079,0
14080,1
14081,1
14082,0
14083,0
14084,0
14085,1
14086,0
14087,1
14088,2
14089,0
14090,0
14091,0
14092,0
14093,0
14094,1
14095,0
14096,0
14097,0
14098,0
14099,0
14100,0
14101,0
14102,3
14103,1
14104,1
14105,1
14106,1
14107,0
14108,0
14109,1
14110,1
14111,1
14112,1
14113,0
14114,4
14115,1
14116,0
14117,1
14118,0
14119,1
14120,1
14121,0
14122,1
14123,1
14124,0
14125,0
14126,0
14127,0
14128,1
14129,0
14130,0
14131,0
14132,0
14133,0
14134,1
14135,0
14136,0
14137,1
14138,0
14139,1
14140,0
14141,2
14142,0
14143,1
14144,0
14145,0
14146,1
14147,0
14148,3
14149,0
14150,0
14151,0
14152,3
14153,0
14154,1
14155,0
14156,1
14157,0
14158,0
14159,1
14160,1
14161,1
14162,1
14163,2
14164,1
14165,2
14166,1
14167,0
14168,1
14169,1
14170,0
14171,0
14172,0
14173,0
14174,0
14175,0
14176,1
14177,1
14178,0
14179,1
14180,0
14181,2
14182,0
14183,0
14184,0
14185,1
14186,1
14187,1
14188,1
14189,0
14190,3
14191,0
14192,1
14193,1
